Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0009897,Meghan Ayers,IT,DevOps Engineer,10/08/2016,"Port Dianabury, Wallis and Futuna",4,9,Resigned,On-site,793947
EMP0009898,Jennifer Wheeler,Sales,Account Manager,03/05/2019,"Graymouth, Angola",1,6,Active,Remote,783269
EMP0009906,Keith Gonzales,IT,Software Engineer,04/01/2014,"Port Melanieland, Puerto Rico",2,11,Active,Remote,1401240
EMP0009912,James Hickman,Marketing,SEO Specialist,27/04/2014,"Matthewfort, Saint Helena",3,11,Active,On-site,843494
EMP0009915,Kerri King,IT,Software Engineer,23/01/2015,"East Saraport, Mongolia",5,10,Active,Remote,620324
EMP0009920,Darius Nelson,Sales,Account Manager,26/09/2023,"Baileychester, Argentina",3,1,Active,On-site,565963
EMP0009934,Cole Stein,Finance,Accountant,29/09/2023,"West Karenburgh, Nauru",1,1,Active,Remote,862712
EMP0009942,Spencer Joseph,Marketing,Marketing Executive,11/12/2021,"Barkerborough, Guyana",3,3,Terminated,On-site,1105298
EMP0009947,Dr. Adam Smith,Sales,Business Development Manager,03/10/2024,"Meyerside, Guinea",5,0,Retired,Remote,1516283
EMP0009968,Eric Williams,Sales,Sales Executive,07/05/2017,"Lake Roberthaven, Paraguay",1,8,Resigned,Remote,709720
EMP0009973,Julie Jones MD,Operations,Operations Executive,01/02/2025,"Lake Zacharyborough, Libyan Arab Jamahiriya",2,0,Resigned,Remote,1180821
EMP0009979,Antonio Mclaughlin,Finance,Financial Analyst,22/04/2014,"Jenniferchester, Andorra",1,11,Resigned,On-site,828733
EMP0009986,Troy Miller,IT,Software Engineer,10/07/2021,"Joshuahaven, Wallis and Futuna",2,4,Resigned,On-site,953592
EMP0009996,Pamela Garcia,Finance,Accountant,15/02/2017,"Leemouth, Panama",2,8,Active,Remote,731205
EMP0009998,Angela Stevens,Marketing,SEO Specialist,16/09/2018,"Lake Dana, Macao",3,6,Resigned,Remote,885083
EMP0010008,Kyle Black,IT,Software Engineer,27/06/2018,"Bernardhaven, Uzbekistan",3,7,Active,On-site,1557337
EMP0010009,Tommy Garcia,Marketing,Brand Manager,13/08/2022,"Johnstown, Paraguay",5,3,Retired,On-site,1021835
EMP0010012,Alexander Aguilar,IT,IT Manager,12/06/2024,"Port Heiditon, Mayotte",5,1,Active,Remote,1897157
EMP0010014,Mark Calderon,IT,Software Engineer,24/07/2022,"North Lesliemouth, Andorra",2,3,Active,On-site,991319
EMP0010018,Marc Roberts,HR,HR Executive,17/03/2020,"Robertstown, Dominica",3,5,Terminated,Remote,712330
EMP0010019,Shawn Abbott,Operations,Logistics Coordinator,08/01/2012,"West Morganshire, Niue",2,13,Active,On-site,888459
EMP0010020,Daniel Hubbard,Marketing,SEO Specialist,17/08/2018,"Archershire, Sweden",2,6,Active,Remote,428498
EMP0010028,Kimberly Parker,Marketing,Marketing Executive,07/01/2017,"Sharonchester, Saint Helena",4,8,Active,On-site,1018361
EMP0010032,Tiffany Ward,IT,DevOps Engineer,11/09/2018,"Kimberlyville, Ukraine",2,6,Active,On-site,1092250
EMP0010042,William Cantu,IT,IT Manager,10/07/2025,"Hayleyfort, Hong Kong",1,0,Active,Remote,1793732
EMP0010046,Zachary Lozano,IT,Data Analyst,11/01/2014,"Hesshaven, Tokelau",4,11,Active,On-site,1121207
EMP0010051,Jamie Caldwell,Finance,Finance Manager,25/12/2024,"North David, Venezuela",5,0,Active,Remote,2338071
EMP0010052,Wesley Mason,Sales,Sales Executive,18/02/2024,"New Jane, Saint Pierre and Miquelon",2,1,Resigned,On-site,488247
EMP0010054,Kristin Mccoy,HR,HR Executive,09/08/2015,"New Larry, Congo",4,10,Active,Remote,413739
EMP0010057,April Walker,Marketing,SEO Specialist,01/07/2015,"North Jasonmouth, Mozambique",3,10,Active,On-site,578913
EMP0010059,Ashley Moreno,IT,Data Analyst,11/07/2011,"New Davidside, Aruba",1,14,Active,Remote,737708
EMP0010062,Michael Ramirez,IT,Software Engineer,08/01/2017,"New Heather, Jamaica",1,8,Active,Remote,1129441
EMP0010090,Robert Tran,IT,Software Engineer,05/11/2013,"Watkinsberg, Saint Martin",2,11,Active,On-site,797550
EMP0010094,Craig Turner,IT,Software Engineer,14/01/2023,"Bryanfurt, Serbia",1,2,Active,Remote,1136063
EMP0010097,Daniel Morris,HR,HR Executive,04/05/2017,"Port Antoniostad, Jersey",5,8,Resigned,Remote,645578
EMP0010101,Shane Watts,Finance,Financial Analyst,20/01/2019,"Lawsonstad, Antigua and Barbuda",3,6,Active,On-site,1039868
EMP0010129,Carrie Burns,Sales,Sales Executive,26/06/2012,"Laurenshire, Dominican Republic",1,13,Active,On-site,805034
EMP0010132,Sara Wells,Marketing,SEO Specialist,28/08/2017,"Leetown, Afghanistan",2,7,Active,On-site,916871
EMP0010138,Madeline Davis,HR,HR Executive,09/11/2010,"North Shelley, Serbia",3,14,Active,Remote,329635
EMP0010145,Cheryl Bishop,Sales,Business Development Manager,08/12/2015,"East Matthewbury, Swaziland",4,9,Resigned,Remote,890707
EMP0010155,Christopher Garcia,R&D,Research Scientist,12/12/2010,"Huntland, Somalia",3,14,Retired,On-site,767900
EMP0010157,Jordan Andrews,IT,Software Engineer,28/07/2016,"East Mary, Rwanda",1,9,Active,On-site,1013818
EMP0010174,Mrs. Sabrina Mckenzie,Finance,CFO,25/12/2011,"Ashleyberg, Australia",5,13,Active,On-site,672257
EMP0010175,Erin King,Finance,Finance Manager,26/08/2017,"New Jeffreyborough, Bahamas",2,7,Resigned,Remote,2155374
EMP0010179,Robin Michael,IT,CTO,16/04/2017,"Lake Coreyburgh, Micronesia",5,8,Retired,On-site,832250
EMP0010201,Margaret West,IT,DevOps Engineer,12/11/2022,"Douglasberg, Falkland Islands (Malvinas)",2,2,Active,On-site,862901
EMP0010214,Jesse Miranda,Finance,Financial Analyst,05/10/2011,"North Julie, Congo",4,13,Active,Remote,1390538
EMP0010230,Anna Ortiz,IT,Software Engineer,15/07/2021,"Valenciaview, Croatia",4,4,Active,On-site,780178
EMP0010231,Edward Hammond,IT,IT Manager,21/08/2019,"North Emilyburgh, Kyrgyz Republic",4,5,Resigned,On-site,2371989
EMP0010235,Amy Harper,IT,Software Engineer,20/12/2020,"South Davidside, Zimbabwe",2,4,Active,On-site,1045390
EMP0010242,Terry Wood,IT,Software Engineer,27/07/2017,"Wilsonville, Saint Helena",3,8,Active,Remote,1586530
EMP0010247,Tammy Lawson,Sales,Account Manager,05/12/2014,"Branditon, Madagascar",4,10,Resigned,On-site,856222
EMP0010252,Mary Baker,Operations,Logistics Coordinator,06/06/2022,"West Sarahhaven, Burkina Faso",2,3,Active,On-site,531254
EMP0010260,Courtney Benton,HR,HR Executive,28/04/2014,"South Lacey, Cayman Islands",3,11,Active,On-site,590259
EMP0010271,Ricky Soto,R&D,Research Scientist,27/07/2016,"Bestmouth, Dominica",2,9,Active,On-site,526465
EMP0010272,Adam Neal,Sales,Account Manager,29/08/2024,"Hannahchester, Malawi",2,0,Retired,On-site,759227
EMP0010280,Jade Carpenter,IT,Data Analyst,12/08/2023,"Port Joshua, Benin",4,2,Resigned,On-site,1106998
EMP0010282,Denise Watson,HR,HR Director,11/03/2011,"Port Jaytown, Lesotho",3,14,Active,On-site,487817
EMP0010289,Robert Tate MD,Marketing,SEO Specialist,16/03/2012,"North Amy, Hong Kong",3,13,Active,On-site,619096
EMP0010326,Jason Lopez,IT,IT Manager,08/10/2017,"Hansonbury, Niue",3,7,Retired,Remote,2890735
EMP0010333,Juan Huff,Operations,Logistics Coordinator,29/08/2014,"Christinaview, Kyrgyz Republic",3,10,Active,On-site,784718
EMP0010336,Terry Matthews,IT,Software Engineer,24/11/2018,"West David, Turkey",5,6,Active,Remote,1764956
EMP0010344,Shane Santiago,IT,CTO,09/10/2019,"Davidport, Czech Republic",5,5,Active,On-site,730618
EMP0010354,Garrett Cohen,Marketing,Marketing Executive,25/11/2012,"Rebeccabury, San Marino",4,12,Active,On-site,1143404
EMP0010358,Rachel Sandoval,Marketing,Marketing Executive,13/01/2019,"South Amandafort, Tokelau",3,6,Retired,On-site,450030
EMP0010361,Samantha Willis,IT,DevOps Engineer,31/07/2020,"Christinafurt, Guernsey",3,5,Active,On-site,1104166
EMP0010367,Jason Walsh,Sales,Sales Executive,31/10/2018,"Angelaland, Angola",3,6,Active,Remote,511875
EMP0010385,Katherine Daniels,R&D,Lab Technician,14/02/2015,"Judithtown, Oman",2,10,Active,On-site,796233
EMP0010388,Johnathan Gillespie,Finance,Financial Analyst,24/02/2022,"West Scott, Marshall Islands",1,3,Active,On-site,619182
EMP0010396,Karen Campbell,IT,DevOps Engineer,06/09/2013,"Darrellborough, Denmark",5,11,Active,On-site,645240
EMP0010408,Kenneth Phelps,IT,IT Manager,04/06/2018,"West David, Equatorial Guinea",5,7,Active,Remote,2876007
EMP0010412,Christine Kline,Sales,Sales Executive,08/08/2013,"Brittneybury, Israel",3,12,Active,On-site,414177
EMP0010416,Justin Robertson,IT,Software Engineer,07/03/2015,"West Kimberly, Seychelles",5,10,Active,On-site,709575
EMP0010420,Emily Schultz,HR,HR Executive,16/02/2021,"Lake Natasha, Indonesia",1,4,Active,Remote,601601
EMP0010422,Patrick Ramirez,Marketing,Marketing Executive,08/09/2017,"East Adrienneberg, Mayotte",5,7,Active,On-site,926771
EMP0010426,Cheryl Scott,HR,HR Executive,19/12/2012,"Karenhaven, New Caledonia",1,12,Terminated,On-site,693425
EMP0010439,Charles Gibson,IT,Software Engineer,08/05/2019,"Elliston, China",1,6,Active,On-site,1368421
EMP0010448,Danielle Johnson,HR,HR Manager,25/03/2012,"New Clintonmouth, Kuwait",2,13,Active,On-site,1112088
EMP0010451,Mary Murray,HR,HR Executive,01/01/2017,"Lake Rachel, Cocos (Keeling) Islands",5,8,Active,On-site,508208
EMP0010462,Connor Jackson,Sales,Business Development Manager,12/06/2011,"North Mary, Cocos (Keeling) Islands",2,14,Active,Remote,1113253
EMP0010464,Brian Barber,IT,Software Engineer,03/04/2015,"Frankmouth, Guyana",5,10,Active,Remote,1341597
EMP0010484,Jennifer Kelly,Marketing,Marketing Executive,25/01/2024,"New Brian, Iceland",4,1,Active,Remote,534475
EMP0010487,Kenneth Mccall,IT,Software Engineer,10/10/2017,"Garciahaven, Ghana",4,7,Active,On-site,836726
EMP0010490,Thomas Dennis,R&D,Research Scientist,16/02/2011,"East Crystalshire, Netherlands",3,14,Retired,Remote,1102323
EMP0010509,Kathy Aguilar,IT,Software Engineer,17/02/2014,"Robertsmouth, Solomon Islands",2,11,Active,On-site,1192938
EMP0010523,Joseph Morales,IT,Software Engineer,02/02/2016,"Stewartville, Kazakhstan",2,9,Active,On-site,701082
EMP0010529,Thomas Cruz,Finance,Accountant,23/06/2018,"Russellchester, Tonga",5,7,Resigned,Remote,458487
EMP0010548,Sheryl Fleming,IT,Data Analyst,12/05/2015,"Lake Laurafort, Indonesia",2,10,Active,On-site,455702
EMP0010572,Cody Owens,Sales,Sales Executive,08/05/2017,"New Christinemouth, Algeria",1,8,Active,On-site,629062
EMP0010611,Stacey Jones,Sales,Sales Executive,14/04/2024,"Burkeport, Latvia",3,1,Active,On-site,545202
EMP0010614,Tara Hernandez,IT,DevOps Engineer,01/08/2015,"Mitchellview, Malawi",1,10,Active,On-site,1191070
EMP0010615,Vanessa Buckley,HR,HR Executive,11/04/2020,"Sarahbury, Micronesia",3,5,Active,On-site,498568
EMP0010633,Sandra Meyer,HR,HR Executive,09/12/2018,"Andersonborough, Lesotho",4,6,Resigned,On-site,728946
EMP0010636,Joseph Walker Jr.,Marketing,Marketing Executive,29/09/2012,"Jeffersonland, Dominican Republic",1,12,Resigned,Remote,1109614
EMP0010659,Shawn Chung,Sales,Sales Executive,21/07/2011,"Thomasport, Angola",3,14,Retired,Remote,732070
EMP0010662,Jennifer Kirby,Sales,Account Manager,01/04/2023,"North Chelseyhaven, Albania",1,2,Resigned,On-site,1008114
EMP0010681,Kristin Myers,R&D,Research Scientist,12/02/2018,"Joeland, Yemen",3,7,Active,Remote,855233
EMP0010683,Bradley Perez,Sales,Sales Executive,07/03/2016,"Lake Elizabeth, French Southern Territories",2,9,Active,On-site,498330
EMP0010713,Nichole Aguilar,IT,Data Analyst,04/11/2016,"Port Jessicamouth, Vietnam",4,8,Active,On-site,877669
EMP0010717,Cynthia Watson,Operations,Logistics Coordinator,11/08/2020,"Goldenton, India",3,5,Retired,On-site,878670
EMP0010735,Rebecca Richardson,Marketing,SEO Specialist,29/08/2013,"Raymondport, Rwanda",3,11,Resigned,On-site,934381
EMP0010736,Jason Grant,Finance,Financial Analyst,12/06/2022,"North Annette, New Zealand",2,3,Active,Remote,1419623
EMP0010750,Larry Reyes,Operations,Operations Executive,30/12/2013,"East Blake, Zimbabwe",4,11,Active,Remote,1189055
EMP0010755,Jeffery Hernandez,HR,HR Executive,19/08/2017,"Mackside, Svalbard & Jan Mayen Islands",1,7,Active,On-site,498497
EMP0010764,Joseph Rogers,Marketing,Marketing Executive,25/12/2012,"East Stephanie, Brunei Darussalam",5,12,Active,Remote,441574
EMP0010770,Leslie Duarte,R&D,Product Developer,05/09/2011,"South Tom, United States Virgin Islands",3,13,Active,Remote,767891
EMP0010772,William Pitts,Operations,Logistics Coordinator,14/08/2020,"Lake Tamaramouth, Poland",3,5,Active,On-site,506697
EMP0010778,Rachel Smith,Operations,Operations Executive,28/03/2024,"South Kayla, Nicaragua",3,1,Active,Remote,802442
EMP0010781,Javier Kline,Marketing,Marketing Executive,28/12/2024,"Barryside, Pakistan",5,0,Active,On-site,415057
EMP0010791,Eric Owen,IT,Software Engineer,10/12/2022,"West Michele, Togo",5,2,Active,Remote,673400
EMP0010793,Alexis Butler,Operations,Logistics Coordinator,05/04/2015,"Lake Tracy, Uruguay",3,10,Active,On-site,868230
EMP0010795,George Huff,Marketing,Marketing Executive,19/12/2011,"Nancyport, United Arab Emirates",5,13,Resigned,On-site,595951
EMP0010801,Darrell Barnett,IT,Software Engineer,30/01/2014,"Jonathanchester, Congo",4,11,Resigned,On-site,1599156
EMP0010820,Jessica Schwartz,IT,CTO,19/06/2014,"West Joshua, Luxembourg",4,11,Resigned,On-site,471259
EMP0010835,Adam Brown,Marketing,SEO Specialist,05/08/2022,"Cynthiafort, Latvia",1,3,Active,Remote,639296
EMP0010841,Joseph Edwards,Sales,Account Manager,06/08/2017,"New Sarahshire, Ukraine",1,8,Terminated,Remote,772122
EMP0010851,Dawn Graham,IT,IT Manager,22/02/2021,"Lake Randy, Italy",3,4,Active,On-site,2920204
EMP0010855,Justin Hernandez,Marketing,Marketing Executive,12/11/2011,"Aprilville, Israel",3,13,Resigned,On-site,1051736
EMP0010859,Erika Huff,HR,HR Executive,14/08/2014,"Penaland, Guadeloupe",5,11,Active,Remote,550212
EMP0010873,Kimberly Brown,IT,CTO,18/06/2024,"Yorkmouth, Bolivia",1,1,Resigned,Remote,460143
EMP0010881,Elizabeth Bailey,IT,IT Manager,08/10/2011,"South Timothy, Sao Tome and Principe",5,13,Resigned,Remote,1382686
EMP0010884,Patrick Jensen,R&D,Research Scientist,13/11/2013,"South Brian, Cuba",1,11,Active,Remote,804744
EMP0010892,Larry Jones,Operations,Logistics Coordinator,15/01/2019,"South Shannon, Papua New Guinea",1,6,Active,On-site,657386
EMP0010893,Teresa Jones,Sales,Account Manager,18/01/2019,"New Gary, Maldives",5,6,Terminated,Remote,762325
EMP0010902,Maria Campbell,Finance,Financial Analyst,18/05/2015,"North Angelaville, North Macedonia",5,10,Active,Remote,822587
EMP0010907,David Norris,IT,DevOps Engineer,18/02/2019,"South John, Pakistan",3,6,Active,Remote,760210
EMP0010913,Martha Bryant,IT,Data Analyst,06/05/2011,"Marshallburgh, Cuba",1,14,Active,On-site,975768
EMP0010916,Diana Novak,Operations,Operations Executive,14/02/2019,"North Christinaton, Iran",4,6,Active,On-site,890121
EMP0010920,Ryan Flores,Marketing,Content Strategist,23/05/2011,"North Thomas, Indonesia",4,14,Active,Remote,436725
EMP0010922,William Roberts,HR,HR Manager,05/02/2018,"South Michael, Serbia",1,7,Active,Remote,1437597
EMP0010923,Rebecca King,IT,DevOps Engineer,27/08/2018,"North Joshuaburgh, Pitcairn Islands",1,6,Active,Remote,413174
EMP0010933,Charles Smith,IT,Software Engineer,01/03/2011,"Jennifertown, Tunisia",2,14,Active,On-site,717842
EMP0010938,Aaron Vargas,IT,Software Engineer,28/06/2020,"Jasonfort, Macao",1,5,Resigned,Remote,1738922
EMP0010942,Ryan Tucker,HR,Talent Acquisition Specialist,04/05/2015,"East Patricia, Isle of Man",4,10,Active,On-site,778031
EMP0010944,Tamara Carpenter,Finance,Financial Analyst,14/03/2023,"Petersland, Azerbaijan",3,2,Active,On-site,820660
EMP0010948,Adrian Gray,IT,Software Engineer,21/03/2012,"Port Wesley, Bhutan",3,13,Active,On-site,929042
EMP0010961,Timothy Mahoney,Sales,Sales Director,14/08/2018,"Lake Sarahhaven, Bangladesh",5,7,Active,On-site,505486
EMP0010966,Kaitlyn Coffey,Marketing,Marketing Executive,21/12/2015,"South Jason, United Kingdom",2,9,Active,On-site,598117
EMP0010968,James Phillips,Sales,Account Manager,03/10/2022,"Lynnville, American Samoa",2,2,Active,Remote,960959
EMP0010975,Adam Martinez,Operations,Supply Chain Manager,14/09/2015,"South Christopher, Turkmenistan",4,9,Resigned,On-site,584508
EMP0010990,Paul Hunt,HR,HR Executive,16/07/2020,"East Heatherport, Rwanda",4,5,Active,On-site,643909
EMP0011002,Timothy Carey,Operations,Supply Chain Manager,03/02/2020,"Lesliestad, Peru",3,5,Active,On-site,723926
EMP0011023,Stacy Hall,IT,Data Analyst,13/11/2012,"Gonzalezbury, Svalbard & Jan Mayen Islands",3,12,Active,Remote,1157894
EMP0011031,Julie Murphy,Sales,Sales Executive,10/04/2023,"New Arianaland, Reunion",4,2,Active,On-site,485091
EMP0011036,Dr. Tami Mills,Sales,Sales Executive,26/11/2021,"West Joel, El Salvador",5,3,Active,On-site,590303
EMP0011043,Kristin Hurst,Sales,Sales Executive,20/11/2014,"Breannamouth, Singapore",1,10,Active,On-site,597814
EMP0011050,Samantha Fitzgerald,Finance,Financial Analyst,18/02/2013,"Bradyland, Chad",5,12,Active,Remote,628348
EMP0011053,William Garrison,Sales,Sales Executive,01/06/2021,"Carpenterborough, Panama",1,4,Active,On-site,670864
EMP0011054,Vickie Simpson MD,Sales,Business Development Manager,02/09/2014,"Lake James, Slovakia (Slovak Republic)",3,10,Active,Remote,742184
EMP0011072,Jason Wilson,Finance,Accountant,23/08/2023,"Santanaview, Romania",5,1,Active,On-site,748372
EMP0011074,Christopher Webb,IT,Software Engineer,13/09/2015,"Davidstad, Panama",1,9,Active,Remote,1202855
EMP0011076,Devon Byrd,Operations,Logistics Coordinator,11/12/2020,"Port Arianabury, Montserrat",4,4,Resigned,On-site,759315
EMP0011080,Jose Cannon,Sales,Sales Executive,25/07/2020,"Valerieborough, United States of America",3,5,Resigned,On-site,748884
EMP0011088,Phillip Griffin,HR,HR Manager,25/05/2014,"Leemouth, Saint Barthelemy",5,11,Active,On-site,1705376
EMP0011090,Kristina Leonard,IT,IT Manager,08/03/2023,"Terriland, Svalbard & Jan Mayen Islands",5,2,Active,Remote,2651801
EMP0011097,Selena Edwards,Marketing,SEO Specialist,08/01/2015,"Port Markland, Cook Islands",3,10,Active,Remote,881374
EMP0011115,Stephanie Harper,HR,HR Executive,11/12/2019,"Miguelchester, French Polynesia",5,5,Active,Remote,541250
EMP0011133,Kelly Salinas,IT,DevOps Engineer,03/12/2019,"North Danielfurt, Somalia",2,5,Active,On-site,1141996
EMP0011155,Tiffany Walker,IT,Data Analyst,14/02/2018,"Birdville, Belarus",5,7,Retired,On-site,501504
EMP0011158,Diana Davis,Finance,Accountant,05/04/2013,"Scottland, Equatorial Guinea",1,12,Active,On-site,525320
EMP0011164,Jennifer Willis,IT,Software Engineer,11/01/2021,"Robertsburgh, Guadeloupe",5,4,Active,On-site,1360713
EMP0011165,Bryan Graham,Operations,Operations Executive,24/01/2015,"Moralesville, United States of America",2,10,Active,On-site,565817
EMP0011167,Joseph Lewis,Sales,Account Manager,23/11/2016,"West Anthonyborough, Christmas Island",4,8,Resigned,Remote,1172419
EMP0011169,Jessica Mcdonald,Finance,Accountant,06/07/2011,"Batesview, Mali",5,14,Active,On-site,429213
EMP0011173,Mary Robinson,IT,Software Engineer,05/08/2024,"Milesshire, Somalia",3,1,Active,On-site,885404
EMP0011191,Tim West,IT,IT Manager,31/01/2017,"Kimberlymouth, Iran",5,8,Resigned,Remote,1339071
EMP0011195,Stanley Barton,Sales,Business Development Manager,17/06/2014,"West Joe, Belize",1,11,Resigned,On-site,980842
EMP0011201,Karen Rivers,Marketing,SEO Specialist,17/04/2014,"North Kevin, Antarctica (the territory South of 60 deg S)",4,11,Resigned,Remote,917674
EMP0011223,Sara Boyle,Marketing,Content Strategist,02/07/2016,"Scottfort, Saint Vincent and the Grenadines",3,9,Terminated,On-site,738344
EMP0011229,Jeffrey Flores,Sales,Business Development Manager,18/05/2011,"Manningfurt, Estonia",4,14,Active,Remote,1512290
EMP0011233,Jesus Hall,Sales,Account Manager,18/08/2011,"Barrettborough, Senegal",5,14,Active,On-site,524044
EMP0011245,Joseph Torres,IT,Data Analyst,17/08/2017,"Carrieside, France",2,7,Active,On-site,564821
